"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A1899947010059410",806.0724,73080,"JPY",20130607,140201,23,49.129,"tokyo","100","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A1759222234548900",806.0724,73080,"JPY",20130607,143833,23,110.233,"tokyo","100","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A844428070993534",1307.65,1307.65,"USD",20130607,164915,10,24.227,"texas","78201","us","false","en-US","CREDITCARD","VISA","78759","TX","US","M",0,2,"true"
"A1688853682035130",660.422,490,"EUR",20130607,170213,-99,109.99,"bucuresti","70000","ro","false","fr-FR","CREDITCARD","VISA","44800","NA","FR","M",0,2,"true"
"A1055520836257310",5.04,5.04,"USD",20130528,115956,6,69.177,"connecticut","6451","us","false","en-US","CREDITCARD","VISA","6810","CT","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130528,125517,7,72.9,"new york","13209","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A985157024003479",219.99,219.99,"USD",20130609,142326,9,64.94,"virginia","22102","us","false","en-US","CREDITCARD","VISA","23102","VA","US","M",1,0,"true"
"A1899946865208980",690.2574,62580,"JPY",20130609,160135,1,110.233,"tokyo","100","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A985157024246345",51.24,51.24,"USD",20130610,2353,-99,75.173,"colorado","80915","us","false","en-US","CREDITCARD","VISA","80918","CO","US","M",1,3,"true"
"A1688853516414440",875.5614,79380,"JPY",20130610,152834,0,119.242,"tokyo","100","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A1759221435782970",156.421301,157.07,"CAD",20130604,235653,18,24.15,"ontario","l7r 4s6","ca","false","en-CA","CREDITCARD","VISA","L7R3X4","ON","CA","M",1,0,"true"
"A914800267247225",139.99,139.99,"USD",20130612,12629,20,68.48,"maryland","21201","us","false","en-US","CREDITCARD","MC","21201","MD","US","M",1,0,"true"
"A985157023797738",280.207942,281.37,"CAD",20130609,55754,22,206.128,"arizona","85644","us","false","en-CA","CREDITCARD","VISA","M4K 3V5","ON","CA","M",1,0,"true"
"A985157026745005",403.0362,36540,"JPY",20130613,1759,9,222.144,"shizuoka","420","jp","false","ja-JP","CREDITCARD","VISA","108-8001","???","JP","M",1,0,"true"
"A1055521420182040",752.68,752.68,"USD",20130613,1615,18,216.13,"illinois","60189","us","false","en-US","CREDITCARD","MC","60645","IL","US","M",0,2,"true"
"A985157026813391",226.95,226.95,"USD",20130613,11443,17,70.17,"nevada","89146","us","false","en-US","CREDITCARD","VISA","89117","NV","US","M",0,1,"true"
"A1899947009495620",806.0724,73080,"JPY",20130613,15529,10,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A1688853662168790",806.0724,73080,"JPY",20130613,40012,13,180,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0021","???","JP","M",2,0,"true"
"A985156972392398",152.94,152.94,"USD",20130613,83353,2,98.87,"tennessee","37203","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"A1688853662170320",839.97,839.97,"USD",20130613,103533,19,114.167,"tokyo","100-0000","jp","false","en-VI","CREDITCARD","MC","97531","NA","VI","M",3,0,"true"
"A1899947009494720",725.1164,538,"EUR",20130617,43251,13,180.11,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","MC","AD321","NA","AD","M",2,0,"true"
"A844427868914574",614.195251,389.99,"GBP",20130617,111146,11,92.29,"greater london","tw8","gb","false","en-GB","CREDITCARD","MC","wd5 0ew","NA","GB","M",1,0,"true"
"A844427101383089",519.99,519.99,"USD",20130610,223049,14,70.165,"nevada","89146","us","false","en-US","CREDITCARD","VISA","36079","AL","US","M",0,1,"true"
"A1899946865209040",875.5614,79380,"JPY",20130611,3831,9,153.161,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0024","???","JP","M",2,0,"true"
"A914800689334401",109.99,109.99,"USD",20130611,4536,16,108,"california","90006","us","false","en-US","CREDITCARD","MC","90277","CA","US","M",1,0,"true"
"A914800150734044",593.58,593.58,"USD",20130613,214101,16,50.14,"florida","33487","us","false","en-US","CREDITCARD","VISA","33432","FL","US","M",0,2,"true"
"A1688852207604610",103.48965,99,"AUD",20130611,13724,11,101.162,"queensland","4000","au","false","en-AU","PAYPAL","U","NA","NA","AU","N",1,0,"true"
"A1899947009495910",725.1164,538,"EUR",20130614,132832,22,114.167,"tokyo","100-0000","jp","false","it-IT","CREDITCARD","MC","20091","Bologna","IT","M",2,0,"true"
"A1829582439663370",768.205566,569.97,"EUR",20130615,20019,11,153.161,"tokyo","100-0000","jp","false","en-CA","CREDITCARD","VISA","97231","NA","PM","M",3,0,"true"
"A985157032078551",112.30134,699,"CNY",20130619,10621,17,8.35,"california","94043","us","false","zh-CN","CREDITCARD","VISA","100001","BJ","CN","M",1,0,"true"
"A1055521390784220",219.99,219.99,"USD",20130619,222420,-99,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","3853","NH","US","M",1,0,"true"
"A985157032922252",211.89,211.89,"USD",20130619,220602,15,65.13,"utah","84105","us","false","en-US","CREDITCARD","DISCOVER","84312","UT","US","M",1,0,"true"
"A1759222088017710",868.6125,78750,"JPY",20130615,72758,16,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0021","???","JP","M",3,0,"true"
"A1759222088015940",868.6125,78750,"JPY",20130615,83531,17,153.16,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0021","???","JP","M",3,0,"true"
"A914801045428170",85.59,85.59,"USD",20130615,180929,13,24.3,"pennsylvania","15106","us","false","en-US","CREDITCARD","VISA","15237","PA","US","M",1,0,"true"
"A1055521383712530",210.99,210.99,"USD",20130615,195557,-99,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","53158","WI","US","M",1,1,"true"
"A1055520703430980",119.75,119.75,"USD",20130625,15614,20,173.52,"new york","10020","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"A914801018161878",99.99,99.99,"USD",20130619,110754,3,97.78,"california","93215","us","false","en-US","CREDITCARD","MC","93535","CA","US","M",1,0,"true"
"A1688853662172620",768.205566,569.97,"EUR",20130619,145607,23,218.227,"tokyo","100","jp","false","en-CA","CREDITCARD","MC","97531","NA","PM","M",3,0,"true"
"A1055521436064760",155.037042,155.68,"CAD",20130630,225528,17,173.34,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","VISA","T2W3J4","AB","CA","M",1,0,"true"
"A914801058711211",145.347227,145.95,"CAD",20130630,231111,17,204.112,"manitoba","r1a 0a2","ca","false","en-CA","CREDITCARD","VISA","T8V 7L1","AB","CA","M",1,0,"true"
"A914801056987506",139.99,139.99,"USD",20130701,10159,17,71.198,"california","94117","us","false","en-US","CREDITCARD","VISA","94109","CA","US","M",1,0,"true"
"A1055521436152570",217.74,217.74,"USD",20130701,22705,18,206.222,"california","90017","us","false","en-US","CREDITCARD","DISCOVER","33404","FL","US","M",1,0,"true"
"A844428085868206",1258.3451,799,"GBP",20130701,175458,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","G2 3LD","NA","GB","M",0,1,"true"
"A1829581437162310",233.19,233.19,"USD",20130627,124938,7,64.12,"new york","10011","us","false","en-US","CREDITCARD","MC","19350","PA","US","M",1,0,"true"
"A985157039468116",1132.3531,719,"GBP",20130627,131814,13,81.129,"greater london","e15","gb","false","en-GB","CREDITCARD","MC","B96 6QH","NA","GB","M",0,1,"true"
"A844428087822266",277.728226,278.88,"CAD",20130627,152421,10,70.51,"ontario","m5v 3g1","ca","false","en-CA","CREDITCARD","VISA","R2J3G5","MB","CA","M",1,0,"true"
"A2111055908627200",74.89,74.89,"USD",20130626,4922,19,68.58,"indiana","46282","us","false","en-US","CREDITCARD","MC","46032","IN","US","M",1,0,"true"
"A985157038112964",150.14,150.14,"USD",20130626,25921,21,74.242,"north carolina","27803","us","false","en-US","CREDITCARD","MC","28269","NC","US","M",1,0,"true"
"A844428082778441",156.421301,157.07,"CAD",20130621,171505,12,70.81,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","MC","N6C1X3","ON","CA","M",1,0,"true"
"A844428082845952",147.83,147.83,"USD",20130621,183949,13,98.219,"pennsylvania","15044","us","false","en-US","CREDITCARD","VISA","53211","WI","US","M",1,0,"true"
"A914801050992809",280.207942,281.37,"CAD",20130621,230304,17,68.69,"saskatchewan","s9a 0a1","ca","false","en-CA","CREDITCARD","VISA","K7H1Z8","ON","CA","M",1,0,"true"
"A1055521428449680",277.728226,278.88,"CAD",20130622,31649,22,174.112,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","VISA","V1N 4T6","BC","CA","M",1,0,"true"
"A1055521439608900",1156.58,1156.58,"USD",20130704,172152,9,76.102,"california","94945","us","false","en-US","CREDITCARD","VISA","94945","CA","US","M",0,4,"true"
"A1055521437636430",145.347227,145.95,"CAD",20130702,150919,8,66.38,"alberta","t1x 1e1","ca","false","en-CA","CREDITCARD","VISA","T5P 3W5","AB","CA","M",1,0,"true"
"A1055521437636430",145.347227,145.95,"CAD",20130702,150620,8,66.38,"alberta","t1x 1e1","ca","false","en-CA","CREDITCARD","VISA","T5P 3W5","AB","CA","M",1,0,"true"
"A844427567540517",219.99,219.99,"USD",20130702,185851,10,68.65,"washington","98168","us","false","en-US","CREDITCARD","VISA","92024","CA","US","M",1,0,"true"
"A985157039921196",2264.7062,1438,"GBP",20130628,33900,3,188.29,"greater london","ig2","gb","true","en-GB","CREDITCARD","MC","NN11 6XY","NA","GB","M",0,2,"true"
"A1055521439829040",172.18,172.18,"USD",20130704,234405,15,76.87,"california","92805","us","false","en-US","CREDITCARD","MC","95404","CA","US","M",0,1,"true"
"A1899946885578550",219.99,219.99,"USD",20130705,20719,21,108.251,"south carolina","29601","us","false","en-US","CREDITCARD","VISA","29550","SC","US","M",1,0,"true"
"A1055521440137010",280.207942,281.37,"CAD",20130705,82244,3,70.81,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","K2K 2S4","ON","CA","M",1,0,"true"
"A1759222108287200",238.91,238.91,"USD",20130705,90554,1,24.18,"washington","98161","us","false","en-US","CREDITCARD","VISA","98110","WA","US","M",1,0,"true"
"A1055521440352020",173.223251,109.99,"GBP",20130705,124434,12,80,"blackpool","fy1","gb","false","en-GB","CREDITCARD","VISA","SL6 3EP","NA","GB","M",1,0,"true"
"A1899946885579440",219.99,219.99,"USD",20130705,160855,8,24.23,"california","94536","us","false","en-US","CREDITCARD","VISA","93060","CA","US","M",1,0,"true"
"A1899946885579440",219.99,219.99,"USD",20130705,161053,8,24.23,"california","94536","us","false","en-US","CREDITCARD","VISA","93060","CA","US","M",1,0,"true"
"A1688853536671820",219.99,219.99,"USD",20130705,170645,12,108.251,"georgia","30084","us","false","en-US","CREDITCARD","VISA","30043","GA","US","M",1,0,"true"
"A985157044991930",159.159943,159.82,"CAD",20130703,135948,8,208.97,"ontario","l4b 1j4","ca","false","en-CA","CREDITCARD","VISA","J4G 2N2","QC","CA","M",1,0,"true"
"A1899946665040220",75.76,75.76,"USD",20130623,81431,10,41.15,"gauteng","1","za","false","en-US","CREDITCARD","VISA","78640","TX","US","M",1,0,"true"
"A844428089229497",260.370211,261.45,"CAD",20130629,73807,23,24.85,"british columbia","v5k 1a1","ca","false","en-CA","CREDITCARD","VISA","M9L 2X6","ON","CA","M",1,0,"true"
"A1688853536661850",228.79,228.79,"USD",20130706,101935,4,98.81,"alabama","35805","us","false","en-US","CREDITCARD","VISA","35805","AL","US","M",1,0,"true"
"A914801061234996",155.037042,155.68,"CAD",20130703,145555,9,99.228,"ontario","l6p 1a1","ca","false","en-CA","CREDITCARD","VISA","V9L 6K1","BC","CA","M",1,0,"true"
"A985157050933417",340.99225,43999,"ISK",20130709,173549,17,212.3,"vesturland","0","is","false","en-IS","CREDITCARD","VISA","400","NA","IS","M",1,0,"true"
"A1759222108288540",226.59,226.59,"USD",20130709,180744,11,71.237,"colorado","80501","us","false","en-US","CREDITCARD","VISA","80401","CO","US","M",1,0,"true"
"A985157041378120",159,159,"USD",20130629,161353,11,199.178,"michigan","48071","us","false","en-US","CREDITCARD","MC","49203","MI","US","M",1,0,"true"
"A1055521435190160",280.207942,281.37,"CAD",20130629,225924,17,24.201,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","K7L 5C4","ON","CA","M",1,0,"true"
"A1055521435190160",280.207942,281.37,"CAD",20130629,230101,18,24.201,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","K7L 5C4","ON","CA","M",1,0,"true"
"A1055521435204170",285.167374,286.35,"CAD",20130629,233159,18,174.88,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","M5V 3P6","ON","CA","M",1,0,"true"
"A844428083438254",115.40744,4699,"PHP",20130706,144602,22,124.104,"national capital region","700","ph","false","en-PH","CREDITCARD","VISA","9600","Maguindanao","PH","M",1,0,"true"
"A844428096281180",146.59,146.59,"USD",20130706,193921,9,66.91,"hawaii","96822","us","false","en-US","CREDITCARD","VISA","96782","HI","US","M",1,0,"true"
"A1899947034739630",139.99,139.99,"USD",20130707,81814,2,108.219,"missouri","63121","us","false","en-US","CREDITCARD","VISA","64080","MO","US","M",1,0,"true"
"A914801061712169",277.728226,278.88,"CAD",20130704,52722,22,96.53,"alberta","t9h 1a1","ca","false","en-CA","CREDITCARD","VISA","T3C2Z1","AB","CA","M",1,0,"true"
"A985157045665827",280.207942,281.37,"CAD",20130704,81419,3,76.67,"ontario","l4m 1a1","ca","false","en-CA","CREDITCARD","VISA","M5A 1K5","ON","CA","M",1,0,"true"
"A1688853536671770",235.39,235.39,"USD",20130710,81034,3,108.35,"new jersey","7103","us","false","en-US","CREDITCARD","VISA","7059","NJ","US","M",1,0,"true"
"A1055521435373420",277.728226,278.88,"CAD",20130630,60146,1,69.9,"quebec","h3b 1x9","ca","false","en-CA","CREDITCARD","VISA","V4T 1A6","BC","CA","M",1,0,"true"
"A564049505157348",1250.82,1250.82,"USD",20130712,165638,10,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","29847","SC","US","M",0,3,"true"
"A1829582187868200",699.57,699.57,"USD",20130707,175748,12,99.129,"michigan","49503","us","false","en-US","CREDITCARD","VISA","49969","MI","US","M",3,0,"true"
"A1055520923754880",173.223251,109.99,"GBP",20130707,204706,20,78.147,"greater london","n5","gb","false","en-GB","CREDITCARD","VISA","sg13 8de","NA","GB","M",1,0,"true"
"A844428097355330",277.728226,278.88,"CAD",20130707,232815,18,173.177,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","V9L 6K1","BC","CA","M",1,0,"true"
"A1055521322617370",479.45,479.45,"USD",20130717,50817,0,166.147,"georgia","30309","us","true","en-US","CREDITCARD","VISA","738","PR","US","M",0,2,"true"
"A1688853536671820",235.39,235.39,"USD",20130710,193032,14,68.196,"new jersey","7510","us","false","en-US","CREDITCARD","VISA","8050","NJ","US","M",1,0,"true"
"A1055521447744050",346.462251,219.99,"GBP",20130713,4337,0,176.249,"greater london","w1d","gb","false","en-GB","CREDITCARD","VISA","Eh53 0ex","NA","GB","M",1,0,"true"
"A1055521443229580",754.3771,479,"GBP",20130708,130051,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","OX2 7NX","NA","GB","M",0,1,"true"
"A1055521443483500",754.3771,479,"GBP",20130708,180409,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","tw3 4bg","NA","GB","M",0,1,"true"
"A985157058618727",280.207942,281.37,"CAD",20130717,83545,3,174.88,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","V2T5C2","BC","CA","M",1,0,"true"
"A985157058618727",280.207942,281.37,"CAD",20130717,83851,1,108.181,"alberta","t5a 0a3","ca","false","en-CA","CREDITCARD","VISA","V2T5C2","BC","CA","M",1,0,"true"
"A914801074813111",280.207942,281.37,"CAD",20130717,85931,3,66.13,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","L5C3V9","ON","CA","M",1,0,"true"
"A914801074889497",260.370211,261.45,"CAD",20130717,101451,5,69.156,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","S4A2G5","SK","CA","M",1,0,"true"
"A1055521452312130",260.370211,261.45,"CAD",20130717,104911,5,184.16,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","L6R2N7","ON","CA","M",1,0,"true"
"A1688852292506370",80.157576,80.49,"CAD",20130717,134701,9,141.109,"nova scotia","b2g 1a1","ca","false","en-CA","CREDITCARD","MC","B2G 1P3","NS","CA","M",1,1,"true"
"A985157059053920",1258.3451,799,"GBP",20130717,163400,18,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","VISA","WA4 4AD","NA","GB","M",0,1,"true"
"A1055521445867710",128.39,128.39,"USD",20130711,52459,0,108.33,"florida","33603","us","false","en-US","CREDITCARD","VISA","32225","FL","US","M",1,0,"true"
"A844428100755963",260.370211,261.45,"CAD",20130711,95428,3,71.17,"saskatchewan","s7h 0a1","ca","false","en-CA","CREDITCARD","VISA","B3K5K3","NS","CA","M",1,0,"true"
"A1829582459967780",233.19,233.19,"USD",20130711,130249,8,173.163,"pennsylvania","17103","us","false","en-US","CREDITCARD","VISA","18837","PA","US","M",1,0,"true"
"A1899946888119530",238.14,238.14,"USD",20130714,12543,19,76.187,"texas","75062","us","false","en-US","CREDITCARD","MC","76107","TX","US","M",1,0,"true"
"A985156874103584",233.19,233.19,"USD",20130714,13309,20,100.2,"new york","10020","us","false","en-US","CREDITCARD","MC","42001","KY","US","M",1,0,"true"
"A1688853695044950",2176.41,2176.41,"USD",20130717,214007,16,216.15,"new york","14534","us","false","en-US","CREDITCARD","DISCOVER","21903","MD","US","M",0,1,"true"
"A1759222270865880",139.99,139.99,"USD",20130718,22115,20,107.204,"missouri","63139","us","false","en-US","CREDITCARD","VISA","65202","MO","US","M",1,0,"true"
"A844428103600306",277.728226,278.88,"CAD",20130714,51714,23,24.72,"saskatchewan","s4n 0a1","ca","false","en-CA","CREDITCARD","VISA","V3R8E5","BC","CA","M",1,0,"true"
"A985157055588238",277.728226,278.88,"CAD",20130714,94838,4,69.165,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","MC","S4S3C5","SK","CA","M",1,0,"true"
"A844428104211972",199.99,199.99,"USD",20130714,193341,13,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","MC","21113","MD","US","M",1,1,"true"
"A1055521453775810",3775.0353,2397,"GBP",20130718,165456,16,109.144,"sheffield","s1","gb","false","en-GB","CREDITCARD","VISA","RG42 4DN","NA","GB","M",0,3,"true"
"A985156461508055",108.24,108.24,"USD",20130718,171051,11,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","78750","TX","US","M",1,0,"true"
"A985157060292723",3775.0353,2397,"GBP",20130718,190747,19,81.129,"greater london","cr9","gb","false","en-GB","CREDITCARD","MC","ML1 5ET","NA","GB","M",0,3,"true"
"A1055521453949180",109.99,109.99,"USD",20130718,202053,16,190.107,"cochabamba","0","bo","false","es-BO","CREDITCARD","VISA","28078","nc","BO","M",1,0,"true"
"A914801069439294",34.5,34.5,"USD",20130712,110718,6,216.15,"new york","14534","us","false","en-US","CREDITCARD","MC","14513","NY","US","M",0,1,"true"
